lotid,slotid,shot_x,shot_y,item,value
E64217,1,1,3,misalign_0,28
E64217,1,1,3,misalign_-10,99999
E64217,1,1,3,misalign_-20,99999
E64217,1,1,3,misalign_-30,99999
E64217,3,2,2,misalign_30,99999
E64217,3,2,2,misalign_20,99999
E64217,3,2,2,misalign_10,69
E64217,3,2,2,misalign_0,74
E64217,3,2,2,misalign_-10,19
E64217,3,2,2,misalign_-20,4
E64217,3,2,2,misalign_-30,99999
E33462,6,2,2,misalign_30,99999
E33462,6,2,2,misalign_20,99999
E33462,6,2,2,misalign_10,99999
E33462,6,2,2,misalign_0,60
E33462,6,2,2,misalign_-10,76
E33462,6,2,2,misalign_-20,99999
E33462,6,2,2,misalign_-30,99999
E64217,23,6,3,misalign_30,99999
E64217,23,6,3,misalign_20,99999
E64217,23,6,3,misalign_10,57
E64217,23,6,3,misalign_0,72
E64217,23,6,3,misalign_-10,88
E64217,23,6,3,misalign_-20,99999
E64217,23,6,3,misalign_-30,99999
E43313,22,4,3,misalign_30,99999
E43313,22,4,3,misalign_20,99999
E43313,22,4,3,misalign_10,8
E43313,22,4,3,misalign_0,48
E43313,22,4,3,misalign_-10,28
E43313,22,4,3,misalign_-20,99999
E43313,22,4,3,misalign_-30,99999
E64217,21,2,4,misalign_30,99999
E64217,21,2,4,misalign_20,99999
E64217,21,2,4,misalign_10,38
E64217,21,2,4,misalign_0,33
E64217,21,2,4,misalign_-10,68
E64217,21,2,4,misalign_-20,67
E64217,21,2,4,misalign_-30,99999
E39923,19,4,3,misalign_30,99999
E39923,19,4,3,misalign_20,99999
E39923,19,4,3,misalign_10,33
E39923,19,4,3,misalign_0,38
E39923,19,4,3,misalign_-10,9
E39923,19,4,3,misalign_-20,99999
E39923,19,4,3,misalign_-30,99999
E64217,4,2,4,misalign_30,99999
E64217,4,2,4,misalign_20,3
E64217,4,2,4,misalign_10,48
E64217,4,2,4,misalign_0,37
E64217,4,2,4,misalign_-10,32
E64217,4,2,4,misalign_-20,99999
E64217,4,2,4,misalign_-30,99999
E39923,18,6,3,misalign_30,74
E39923,18,6,3,misalign_20,97
E39923,18,6,3,misalign_10,17
E39923,18,6,3,misalign_0,14
E39923,18,6,3,misalign_-10,99999
E39923,18,6,3,misalign_-20,99999
E39923,18,6,3,misalign_-30,99999
E39923,8,1,3,misalign_30,99999
E39923,8,1,3,misalign_20,99999
E39923,8,1,3,misalign_10,40
E39923,8,1,3,misalign_0,20
E39923,8,1,3,misalign_-10,77
E39923,8,1,3,misalign_-20,99999
E39923,8,1,3,misalign_-30,99999
E43313,20,7,2,misalign_30,99999
E43313,20,7,2,misalign_20,99999
E43313,20,7,2,misalign_10,48
E43313,20,7,2,misalign_0,25
E43313,20,7,2,misalign_-10,99999
E43313,20,7,2,misalign_-20,99999
E43313,20,7,2,misalign_-30,99999
E43313,22,7,2,misalign_30,99999
E43313,22,7,2,misalign_20,58
E43313,22,7,2,misalign_10,77
E43313,22,7,2,misalign_0,95
E43313,22,7,2,misalign_-10,48
E43313,22,7,2,misalign_-20,78
E43313,22,7,2,misalign_-30,99999
E64217,16,1,3,misalign_30,99999
E64217,16,1,3,misalign_20,99999
E64217,16,1,3,misalign_10,99999
E64217,16,1,3,misalign_0,79
E64217,16,1,3,misalign_-10,20
E64217,16,1,3,misalign_-20,19
E64217,16,1,3,misalign_-30,99999
E39923,11,7,2,misalign_30,99999
E39923,11,7,2,misalign_20,99999
E39923,11,7,2,misalign_10,43
E39923,11,7,2,misalign_0,34
E39923,11,7,2,misalign_-10,2
E39923,11,7,2,misalign_-20,99999
E39923,11,7,2,misalign_-30,99999
E43313,19,2,2,misalign_30,99999
E43313,19,2,2,misalign_20,99999
E43313,19,2,2,misalign_10,99999
E43313,19,2,2,misalign_0,28
E43313,19,2,2,misalign_-10,15
E43313,19,2,2,misalign_-20,70
E43313,19,2,2,misalign_-30,99999
E43313,7,5,4,misalign_30,99999
E43313,7,5,4,misalign_20,27
E43313,7,5,4,misalign_10,13
E43313,7,5,4,misalign_0,47
E43313,7,5,4,misalign_-10,99999
E43313,7,5,4,misalign_-20,99999
E43313,7,5,4,misalign_-30,99999
E33462,8,2,2,misalign_30,99999
E33462,8,2,2,misalign_20,99999
E33462,8,2,2,misalign_10,23
E33462,8,2,2,misalign_0,82
E33462,8,2,2,misalign_-10,59
E33462,8,2,2,misalign_-20,99999
E33462,8,2,2,misalign_-30,99999
E39923,13,2,4,misalign_30,99999
E39923,13,2,4,misalign_20,99999
E39923,13,2,4,misalign_10,39
E39923,13,2,4,misalign_0,44
E39923,13,2,4,misalign_-10,36
E39923,13,2,4,misalign_-20,99999
E39923,13,2,4,misalign_-30,99999
E64217,1,4,3,misalign_30,99999
E64217,1,4,3,misalign_20,82
E64217,1,4,3,misalign_10,76
E64217,1,4,3,misalign_0,30
E64217,1,4,3,misalign_-10,99999
E64217,1,4,3,misalign_-20,99999
E64217,1,4,3,misalign_-30,99999
E33462,25,6,3,misalign_30,99999
E33462,25,6,3,misalign_20,99999
E33462,25,6,3,misalign_10,99999
E33462,25,6,3,misalign_0,68
E33462,25,6,3,misalign_-10,43
E33462,25,6,3,misalign_-20,26
E33462,25,6,3,misalign_-30,33
E64217,14,4,1,misalign_30,99999
E64217,14,4,1,misalign_20,99999
E64217,14,4,1,misalign_10,99999
E64217,14,4,1,misalign_0,77
E64217,14,4,1,misalign_-10,99999
E64217,14,4,1,misalign_-20,99999
E64217,14,4,1,misalign_-30,99999
E33462,19,1,3,misalign_30,99999
E33462,19,1,3,misalign_20,99999
E33462,19,1,3,misalign_10,67
E33462,19,1,3,misalign_0,96
E33462,19,1,3,misalign_-10,21
E33462,19,1,3,misalign_-20,99999
E33462,19,1,3,misalign_-30,99999
E64217,6,5,4,misalign_30,99999
E64217,6,5,4,misalign_20,23
E64217,6,5,4,misalign_10,33
E64217,6,5,4,misalign_0,82
E64217,6,5,4,misalign_-10,99999
E64217,6,5,4,misalign_-20,99999
E64217,6,5,4,misalign_-30,99999
E39923,13,6,3,misalign_30,99999
E39923,13,6,3,misalign_20,99999
E39923,13,6,3,misalign_10,76
E39923,13,6,3,misalign_0,59
E39923,13,6,3,misalign_-10,78
E39923,13,6,3,misalign_-20,99999
E39923,13,6,3,misalign_-30,99999
E64217,2,2,4,misalign_30,99999
E64217,2,2,4,misalign_20,99999
E64217,2,2,4,misalign_10,12
E64217,2,2,4,misalign_0,80
E64217,2,2,4,misalign_-10,96
E64217,2,2,4,misalign_-20,99999
E64217,2,2,4,misalign_-30,99999
E39923,9,4,1,misalign_30,99999
E39923,9,4,1,misalign_20,99999
E39923,9,4,1,misalign_10,99999
E39923,9,4,1,misalign_0,68
E39923,9,4,1,misalign_-10,35
E39923,9,4,1,misalign_-20,32
E39923,9,4,1,misalign_-30,99999
E64217,3,5,4,misalign_30,99999
E64217,3,5,4,misalign_20,99999
E64217,3,5,4,misalign_10,76
E64217,3,5,4,misalign_0,63
E64217,3,5,4,misalign_-10,39
E64217,3,5,4,misalign_-20,99999
E64217,3,5,4,misalign_-30,99999
E64217,6,7,2,misalign_30,99999
E64217,6,7,2,misalign_20,99999
E64217,6,7,2,misalign_10,37
E64217,6,7,2,misalign_0,99
E64217,6,7,2,misalign_-10,21
E64217,6,7,2,misalign_-20,99999
E64217,6,7,2,misalign_-30,99999
E39923,1,7,2,misalign_30,99999
E39923,1,7,2,misalign_20,99999
E39923,1,7,2,misalign_10,99999
E39923,1,7,2,misalign_0,73
E39923,1,7,2,misalign_-10,79
E39923,1,7,2,misalign_-20,84
E39923,1,7,2,misalign_-30,99999
E43313,2,1,3,misalign_30,99999
E43313,2,1,3,misalign_20,99999
E43313,2,1,3,misalign_10,99999
E43313,2,1,3,misalign_0,92
E43313,2,1,3,misalign_-10,70
E43313,2,1,3,misalign_-20,57
E43313,2,1,3,misalign_-30,99999
E39923,22,1,3,misalign_30,99999
E39923,22,1,3,misalign_20,99999
E39923,22,1,3,misalign_10,86
E39923,22,1,3,misalign_0,71
E39923,22,1,3,misalign_-10,96
E39923,22,1,3,misalign_-20,99999
E39923,22,1,3,misalign_-30,99999
E64217,11,6,3,misalign_30,99999
E64217,11,6,3,misalign_20,99999
E64217,11,6,3,misalign_10,87
E64217,11,6,3,misalign_0,62
E64217,11,6,3,misalign_-10,47
E64217,11,6,3,misalign_-20,99999
E64217,11,6,3,misalign_-30,99999
E64217,5,1,3,misalign_30,99999
E64217,5,1,3,misalign_20,99999
E64217,5,1,3,misalign_10,59
E64217,5,1,3,misalign_0,49
E64217,5,1,3,misalign_-10,26
E64217,5,1,3,misalign_-20,99999
E64217,5,1,3,misalign_-30,99999
E33462,19,6,3,misalign_30,99999
E33462,19,6,3,misalign_20,99999
E33462,19,6,3,misalign_10,99999
E33462,19,6,3,misalign_0,75
E33462,19,6,3,misalign_-10,36
E33462,19,6,3,misalign_-20,66
E33462,19,6,3,misalign_-30,99999
E64217,12,1,3,misalign_30,99999
E64217,12,1,3,misalign_20,36
E64217,12,1,3,misalign_10,29
E64217,12,1,3,misalign_0,64
E64217,12,1,3,misalign_-10,56
E64217,12,1,3,misalign_-20,39
E64217,12,1,3,misalign_-30,99999
E64217,3,4,1,misalign_30,99999
E64217,3,4,1,misalign_20,99999
E64217,3,4,1,misalign_10,99999
E64217,3,4,1,misalign_0,60
E64217,3,4,1,misalign_-10,15
E64217,3,4,1,misalign_-20,47
E64217,3,4,1,misalign_-30,99999
E39923,10,6,3,misalign_30,99999
E39923,10,6,3,misalign_20,90
E39923,10,6,3,misalign_10,8
E39923,10,6,3,misalign_0,61
E39923,10,6,3,misalign_-10,63
E39923,10,6,3,misalign_-20,2
E39923,10,6,3,misalign_-30,99999
E43313,4,7,2,misalign_30,99999
E43313,4,7,2,misalign_20,99999
E43313,4,7,2,misalign_10,35
E43313,4,7,2,misalign_0,9
E43313,4,7,2,misalign_-10,3
E43313,4,7,2,misalign_-20,99999
E43313,4,7,2,misalign_-30,99999
E39923,23,2,4,misalign_30,99999
E39923,23,2,4,misalign_20,99999
E39923,23,2,4,misalign_10,82
E39923,23,2,4,misalign_0,4
E39923,23,2,4,misalign_-10,69
E39923,23,2,4,misalign_-20,69
E39923,23,2,4,misalign_-30,99999
E64217,20,4,1,misalign_30,99999
E64217,20,4,1,misalign_20,38
E64217,20,4,1,misalign_10,57
E64217,20,4,1,misalign_0,39
E64217,20,4,1,misalign_-10,90
E64217,20,4,1,misalign_-20,99999
E64217,20,4,1,misalign_-30,99999
E33462,12,4,1,misalign_30,99999
E33462,12,4,1,misalign_20,87
E33462,12,4,1,misalign_10,47
E33462,12,4,1,misalign_0,76
E33462,12,4,1,misalign_-10,30
E33462,12,4,1,misalign_-20,43
E33462,12,4,1,misalign_-30,99999
E39923,18,2,2,misalign_30,99999
E39923,18,2,2,misalign_20,99999
E39923,18,2,2,misalign_10,60
E39923,18,2,2,misalign_0,29
E39923,18,2,2,misalign_-10,89
E39923,18,2,2,misalign_-20,94
E39923,18,2,2,misalign_-30,24
E39923,2,4,3,misalign_30,99999
E39923,2,4,3,misalign_20,99999
E39923,2,4,3,misalign_10,40
E39923,2,4,3,misalign_0,21
E39923,2,4,3,misalign_-10,6
E39923,2,4,3,misalign_-20,99999
E39923,2,4,3,misalign_-30,99999
E64217,4,4,3,misalign_30,99999
E64217,4,4,3,misalign_20,61
E64217,4,4,3,misalign_10,59
E64217,4,4,3,misalign_0,40
E64217,4,4,3,misalign_-10,99999
E64217,4,4,3,misalign_-20,99999
E64217,4,4,3,misalign_-30,99999
E43313,2,7,2,misalign_30,99999
E43313,2,7,2,misalign_20,99999
E43313,2,7,2,misalign_10,99999
E43313,2,7,2,misalign_0,46
E43313,2,7,2,misalign_-10,95
E43313,2,7,2,misalign_-20,99999
E43313,2,7,2,misalign_-30,99999
E64217,15,2,4,misalign_30,99999
E64217,15,2,4,misalign_20,60
E64217,15,2,4,misalign_10,27
E64217,15,2,4,misalign_0,46
E64217,15,2,4,misalign_-10,91
E64217,15,2,4,misalign_-20,89
E64217,15,2,4,misalign_-30,99999
E39923,9,1,3,misalign_30,99999
E39923,9,1,3,misalign_20,99999
E39923,9,1,3,misalign_10,63
E39923,9,1,3,misalign_0,36
E39923,9,1,3,misalign_-10,67
E39923,9,1,3,misalign_-20,99999
E39923,9,1,3,misalign_-30,99999
E33462,23,2,2,misalign_30,99999
E33462,23,2,2,misalign_20,85
E33462,23,2,2,misalign_10,4
E33462,23,2,2,misalign_0,58
E33462,23,2,2,misalign_-10,99999
E33462,23,2,2,misalign_-20,99999
E33462,23,2,2,misalign_-30,99999
E39923,25,1,3,misalign_30,99999
E39923,25,1,3,misalign_20,72
E39923,25,1,3,misalign_10,81
E39923,25,1,3,misalign_0,94
E39923,25,1,3,misalign_-10,99999
E39923,25,1,3,misalign_-20,99999
E39923,25,1,3,misalign_-30,99999
E43313,2,6,3,misalign_30,99999
E43313,2,6,3,misalign_20,99999
E43313,2,6,3,misalign_10,99999
E43313,2,6,3,misalign_0,69
E43313,2,6,3,misalign_-10,35
E43313,2,6,3,misalign_-20,83
E43313,2,6,3,misalign_-30,99999
E64217,16,2,4,misalign_30,99999
E64217,16,2,4,misalign_20,99999
E64217,16,2,4,misalign_10,27
E64217,16,2,4,misalign_0,59
E64217,16,2,4,misalign_-10,17
E64217,16,2,4,misalign_-20,99999
E64217,16,2,4,misalign_-30,99999
E33462,1,2,2,misalign_30,99999
E33462,1,2,2,misalign_20,99999
E33462,1,2,2,misalign_10,99999
E33462,1,2,2,misalign_0,99999
E33462,1,2,2,misalign_-10,20
E33462,1,2,2,misalign_-20,65
E33462,1,2,2,misalign_-30,74
E39923,12,1,3,misalign_30,99999
E39923,12,1,3,misalign_20,99999
E39923,12,1,3,misalign_10,15
E39923,12,1,3,misalign_0,33
E39923,12,1,3,misalign_-10,90
E39923,12,1,3,misalign_-20,99999
E39923,12,1,3,misalign_-30,99999
E39923,19,7,2,misalign_30,99999
E39923,19,7,2,misalign_20,99999
E39923,19,7,2,misalign_10,90
E39923,19,7,2,misalign_0,62
E39923,19,7,2,misalign_-10,75
E39923,19,7,2,misalign_-20,99999
E39923,19,7,2,misalign_-30,99999
E43313,5,2,4,misalign_30,99999
E43313,5,2,4,misalign_20,45
E43313,5,2,4,misalign_10,92
E43313,5,2,4,misalign_0,15
E43313,5,2,4,misalign_-10,99999
E43313,5,2,4,misalign_-20,99999
E43313,5,2,4,misalign_-30,99999
E43313,8,1,3,misalign_30,99999
E43313,8,1,3,misalign_20,99999
E43313,8,1,3,misalign_10,71
E43313,8,1,3,misalign_0,32
E43313,8,1,3,misalign_-10,23
E43313,8,1,3,misalign_-20,99999
E43313,8,1,3,misalign_-30,99999
E39923,4,2,2,misalign_30,99999
E39923,4,2,2,misalign_20,99999
E39923,4,2,2,misalign_10,18
E39923,4,2,2,misalign_0,51
E39923,4,2,2,misalign_-10,12
E39923,4,2,2,misalign_-20,99999
E39923,4,2,2,misalign_-30,99999
E43313,4,5,4,misalign_30,99999
E43313,4,5,4,misalign_20,47
E43313,4,5,4,misalign_10,29
E43313,4,5,4,misalign_0,48
E43313,4,5,4,misalign_-10,99999
E43313,4,5,4,misalign_-20,99999
E43313,4,5,4,misalign_-30,99999
E39923,17,7,2,misalign_30,99999
E39923,17,7,2,misalign_20,71
E39923,17,7,2,misalign_10,51
E39923,17,7,2,misalign_0,47
E39923,17,7,2,misalign_-10,99999
E39923,17,7,2,misalign_-20,99999
E39923,17,7,2,misalign_-30,99999
E64217,24,2,4,misalign_30,99999
E64217,24,2,4,misalign_20,99999
E64217,24,2,4,misalign_10,98
E64217,24,2,4,misalign_0,7
E64217,24,2,4,misalign_-10,50
E64217,24,2,4,misalign_-20,99999
E64217,24,2,4,misalign_-30,99999
E43313,6,4,1,misalign_30,99999
E43313,6,4,1,misalign_20,99999
E43313,6,4,1,misalign_10,66
E43313,6,4,1,misalign_0,98
E43313,6,4,1,misalign_-10,35
E43313,6,4,1,misalign_-20,3
E43313,6,4,1,misalign_-30,99999
E33462,6,2,4,misalign_30,99999
E33462,6,2,4,misalign_20,99999
E33462,6,2,4,misalign_10,82
E33462,6,2,4,misalign_0,10
E33462,6,2,4,misalign_-10,48
E33462,6,2,4,misalign_-20,78
E33462,6,2,4,misalign_-30,99999
E39923,18,1,3,misalign_30,99999
E39923,18,1,3,misalign_20,40
E39923,18,1,3,misalign_10,29
E39923,18,1,3,misalign_0,79
E39923,18,1,3,misalign_-10,99999
E39923,18,1,3,misalign_-20,99999
E39923,18,1,3,misalign_-30,99999
E64217,8,2,4,misalign_30,99999
E64217,8,2,4,misalign_20,93
E64217,8,2,4,misalign_10,21
E64217,8,2,4,misalign_0,39
E64217,8,2,4,misalign_-10,47
E64217,8,2,4,misalign_-20,93
E64217,8,2,4,misalign_-30,99999
E39923,24,5,4,misalign_30,99999
E39923,24,5,4,misalign_20,99999
E39923,24,5,4,misalign_10,8
E39923,24,5,4,misalign_0,48
E39923,24,5,4,misalign_-10,69
E39923,24,5,4,misalign_-20,44
E39923,24,5,4,misalign_-30,99999
E33462,3,2,2,misalign_30,99999
E33462,3,2,2,misalign_20,99999
E33462,3,2,2,misalign_10,55
E33462,3,2,2,misalign_0,51
E33462,3,2,2,misalign_-10,33
E33462,3,2,2,misalign_-20,99999
E33462,3,2,2,misalign_-30,99999
E39923,12,2,2,misalign_30,99999
E39923,12,2,2,misalign_20,99999
E39923,12,2,2,misalign_10,30
E39923,12,2,2,misalign_0,52
E39923,12,2,2,misalign_-10,41
E39923,12,2,2,misalign_-20,99999
E39923,12,2,2,misalign_-30,99999
E64217,7,7,2,misalign_30,99999
E64217,7,7,2,misalign_20,65
E64217,7,7,2,misalign_10,48
E64217,7,7,2,misalign_0,89
E64217,7,7,2,misalign_-10,99999
E64217,7,7,2,misalign_-20,99999
E64217,7,7,2,misalign_-30,99999
E33462,25,2,2,misalign_30,99999
E33462,25,2,2,misalign_20,91
E33462,25,2,2,misalign_10,70
E33462,25,2,2,misalign_0,82
E33462,25,2,2,misalign_-10,37
E33462,25,2,2,misalign_-20,45
E33462,25,2,2,misalign_-30,99999
E43313,2,4,1,misalign_30,99999
E43313,2,4,1,misalign_20,98
E43313,2,4,1,misalign_10,22
E43313,2,4,1,misalign_0,70
E43313,2,4,1,misalign_-10,93
E43313,2,4,1,misalign_-20,99999
E43313,2,4,1,misalign_-30,99999
E39923,3,2,2,misalign_30,99999
E39923,3,2,2,misalign_20,77
E39923,3,2,2,misalign_10,40
E39923,3,2,2,misalign_0,3
E39923,3,2,2,misalign_-10,8
E39923,3,2,2,misalign_-20,82
E39923,3,2,2,misalign_-30,99999
E39923,15,5,4,misalign_30,99999
E39923,15,5,4,misalign_20,99999
E39923,15,5,4,misalign_10,56
E39923,15,5,4,misalign_0,99
E39923,15,5,4,misalign_-10,60
E39923,15,5,4,misalign_-20,71
E39923,15,5,4,misalign_-30,99999
E64217,22,6,3,misalign_30,99999
E64217,22,6,3,misalign_20,99999
E64217,22,6,3,misalign_10,80
E64217,22,6,3,misalign_0,29
E64217,22,6,3,misalign_-10,15
E64217,22,6,3,misalign_-20,95
E64217,22,6,3,misalign_-30,99999
E64217,11,5,4,misalign_30,99999
E64217,11,5,4,misalign_20,10
E64217,11,5,4,misalign_10,84
E64217,11,5,4,misalign_0,5
E64217,11,5,4,misalign_-10,99999
E64217,11,5,4,misalign_-20,99999
E64217,11,5,4,misalign_-30,99999
E64217,20,7,2,misalign_30,99999
E64217,20,7,2,misalign_20,99999
E64217,20,7,2,misalign_10,33
E64217,20,7,2,misalign_0,36
E64217,20,7,2,misalign_-10,73
E64217,20,7,2,misalign_-20,99999
E64217,20,7,2,misalign_-30,99999
E64217,12,6,3,misalign_30,99999
E64217,12,6,3,misalign_20,45
E64217,12,6,3,misalign_10,54
E64217,12,6,3,misalign_0,53
E64217,12,6,3,misalign_-10,21
E64217,12,6,3,misalign_-20,99999
E64217,12,6,3,misalign_-30,99999
E64217,21,7,2,misalign_30,99999
E64217,21,7,2,misalign_20,71
E64217,21,7,2,misalign_10,96
E64217,21,7,2,misalign_0,64
E64217,21,7,2,misalign_-10,17
E64217,21,7,2,misalign_-20,99999
E64217,21,7,2,misalign_-30,99999
E64217,10,1,3,misalign_30,99999
E64217,10,1,3,misalign_20,99999
E64217,10,1,3,misalign_10,28
E64217,10,1,3,misalign_0,11
E64217,10,1,3,misalign_-10,11
E64217,10,1,3,misalign_-20,99999
E64217,10,1,3,misalign_-30,99999
E33462,18,6,3,misalign_30,99999
E33462,18,6,3,misalign_20,99999
E33462,18,6,3,misalign_10,23
E33462,18,6,3,misalign_0,50
E33462,18,6,3,misalign_-10,57
E33462,18,6,3,misalign_-20,99999
E33462,18,6,3,misalign_-30,99999
E33462,23,4,3,misalign_30,99999
E33462,23,4,3,misalign_20,30
E33462,23,4,3,misalign_10,28
E33462,23,4,3,misalign_0,57
E33462,23,4,3,misalign_-10,45
E33462,23,4,3,misalign_-20,97
E33462,23,4,3,misalign_-30,99999
E33462,23,7,2,misalign_30,99999
E33462,23,7,2,misalign_20,99999
E33462,23,7,2,misalign_10,43
E33462,23,7,2,misalign_0,38
E33462,23,7,2,misalign_-10,40
E33462,23,7,2,misalign_-20,66
E33462,23,7,2,misalign_-30,99999
E43313,21,6,3,misalign_30,99999
E43313,21,6,3,misalign_20,99999
E43313,21,6,3,misalign_10,53
E43313,21,6,3,misalign_0,47
E43313,21,6,3,misalign_-10,85
E43313,21,6,3,misalign_-20,86
E43313,21,6,3,misalign_-30,99999
E64217,19,1,3,misalign_30,99999
E64217,19,1,3,misalign_20,99999
E64217,19,1,3,misalign_10,58
E64217,19,1,3,misalign_0,95
E64217,19,1,3,misalign_-10,14
E64217,19,1,3,misalign_-20,84
E64217,19,1,3,misalign_-30,99999
E64217,25,4,1,misalign_30,99999
E64217,25,4,1,misalign_20,99999
E64217,25,4,1,misalign_10,30
E64217,25,4,1,misalign_0,12
E64217,25,4,1,misalign_-10,36
E64217,25,4,1,misalign_-20,37
E64217,25,4,1,misalign_-30,99999
E39923,1,2,2,misalign_30,99999
E39923,1,2,2,misalign_20,84
E39923,1,2,2,misalign_10,63
E39923,1,2,2,misalign_0,50
E39923,1,2,2,misalign_-10,8
E39923,1,2,2,misalign_-20,99999
E39923,1,2,2,misalign_-30,99999
E64217,5,2,4,misalign_30,99999
E64217,5,2,4,misalign_20,85
E64217,5,2,4,misalign_10,47
E64217,5,2,4,misalign_0,53
E64217,5,2,4,misalign_-10,99999
E64217,5,2,4,misalign_-20,99999
E64217,5,2,4,misalign_-30,99999
E64217,17,7,2,misalign_30,99999
E64217,17,7,2,misalign_20,96
E64217,17,7,2,misalign_10,37
E64217,17,7,2,misalign_0,55
E64217,17,7,2,misalign_-10,10
E64217,17,7,2,misalign_-20,53
E64217,17,7,2,misalign_-30,99999
E64217,11,2,2,misalign_30,99999
E64217,11,2,2,misalign_20,99999
E64217,11,2,2,misalign_10,69
E64217,11,2,2,misalign_0,97
E64217,11,2,2,misalign_-10,15
E64217,11,2,2,misalign_-20,99999
E64217,11,2,2,misalign_-30,99999
E39923,17,6,3,misalign_30,99999
E39923,17,6,3,misalign_20,55
E39923,17,6,3,misalign_10,8
E39923,17,6,3,misalign_0,80
E39923,17,6,3,misalign_-10,67
E39923,17,6,3,misalign_-20,78
E39923,17,6,3,misalign_-30,99999
E39923,16,6,3,misalign_30,99999
E39923,16,6,3,misalign_20,99999
E39923,16,6,3,misalign_10,16
E39923,16,6,3,misalign_0,6
E39923,16,6,3,misalign_-10,9
E39923,16,6,3,misalign_-20,59
E39923,16,6,3,misalign_-30,99999
E33462,14,6,3,misalign_30,99999
E33462,14,6,3,misalign_20,99999
E33462,14,6,3,misalign_10,99999
E33462,14,6,3,misalign_0,69
E33462,14,6,3,misalign_-10,3
E33462,14,6,3,misalign_-20,66
E33462,14,6,3,misalign_-30,99999
E64217,18,4,1,misalign_30,99999
E64217,18,4,1,misalign_20,57
E64217,18,4,1,misalign_10,40
E64217,18,4,1,misalign_0,99
E64217,18,4,1,misalign_-10,29
E64217,18,4,1,misalign_-20,99999
E64217,18,4,1,misalign_-30,99999
E64217,13,2,4,misalign_30,99999
E64217,13,2,4,misalign_20,99999
E64217,13,2,4,misalign_10,16
E64217,13,2,4,misalign_0,40
E64217,13,2,4,misalign_-10,52
E64217,13,2,4,misalign_-20,99999
E64217,13,2,4,misalign_-30,99999
E33462,5,4,3,misalign_30,99999
E33462,5,4,3,misalign_20,99999
E33462,5,4,3,misalign_10,66
E33462,5,4,3,misalign_0,45
E33462,5,4,3,misalign_-10,79
E33462,5,4,3,misalign_-20,99999
E33462,5,4,3,misalign_-30,99999
E33462,23,5,4,misalign_30,99999
E33462,23,5,4,misalign_20,82
E33462,23,5,4,misalign_10,53
E33462,23,5,4,misalign_0,55
E33462,23,5,4,misalign_-10,99999
E33462,23,5,4,misalign_-20,99999
E33462,23,5,4,misalign_-30,99999
E43313,4,1,3,misalign_30,99999
E43313,4,1,3,misalign_20,45
E43313,4,1,3,misalign_10,13
E43313,4,1,3,misalign_0,63
E43313,4,1,3,misalign_-10,10
E43313,4,1,3,misalign_-20,93
E43313,4,1,3,misalign_-30,99999
E64217,5,4,1,misalign_30,99999
E64217,5,4,1,misalign_20,99999
E64217,5,4,1,misalign_10,56
E64217,5,4,1,misalign_0,50
E64217,5,4,1,misalign_-10,38
E64217,5,4,1,misalign_-20,99999
E64217,5,4,1,misalign_-30,99999
E33462,20,2,4,misalign_30,99999
E33462,20,2,4,misalign_20,99999
E33462,20,2,4,misalign_10,73
E33462,20,2,4,misalign_0,48
E33462,20,2,4,misalign_-10,15
E33462,20,2,4,misalign_-20,99999
E33462,20,2,4,misalign_-30,99999
E43313,22,2,4,misalign_30,99999
E43313,22,2,4,misalign_20,74
E43313,22,2,4,misalign_10,65
E43313,22,2,4,misalign_0,94
E43313,22,2,4,misalign_-10,77
E43313,22,2,4,misalign_-20,67
E43313,22,2,4,misalign_-30,99999
E64217,23,2,2,misalign_30,99999
E64217,23,2,2,misalign_20,99999
E64217,23,2,2,misalign_10,70
E64217,23,2,2,misalign_0,34
E64217,23,2,2,misalign_-10,63
E64217,23,2,2,misalign_-20,99999
E64217,23,2,2,misalign_-30,99999
E39923,4,4,3,misalign_30,99999
E39923,4,4,3,misalign_20,99999
E39923,4,4,3,misalign_10,99999
E39923,4,4,3,misalign_0,41
E39923,4,4,3,misalign_-10,51
E39923,4,4,3,misalign_-20,96
E39923,4,4,3,misalign_-30,99999
E43313,18,1,3,misalign_30,99999
E43313,18,1,3,misalign_20,99999
E43313,18,1,3,misalign_10,43
E43313,18,1,3,misalign_0,33
E43313,18,1,3,misalign_-10,27
E43313,18,1,3,misalign_-20,99999
E43313,18,1,3,misalign_-30,99999
E39923,9,2,2,misalign_30,99999
E39923,9,2,2,misalign_20,58
E39923,9,2,2,misalign_10,89
E39923,9,2,2,misalign_0,53
E39923,9,2,2,misalign_-10,61
E39923,9,2,2,misalign_-20,99999
E39923,9,2,2,misalign_-30,99999
E39923,8,2,4,misalign_30,99999
E39923,8,2,4,misalign_20,99999
E39923,8,2,4,misalign_10,81
E39923,8,2,4,misalign_0,9
E39923,8,2,4,misalign_-10,13
E39923,8,2,4,misalign_-20,99999
E39923,8,2,4,misalign_-30,99999
E64217,16,6,3,misalign_30,99999
E64217,16,6,3,misalign_20,17
E64217,16,6,3,misalign_10,73
E64217,16,6,3,misalign_0,82
E64217,16,6,3,misalign_-10,99999
E64217,16,6,3,misalign_-20,99999
E64217,16,6,3,misalign_-30,99999
E33462,19,4,1,misalign_30,99999
E33462,19,4,1,misalign_20,99999
E33462,19,4,1,misalign_10,25
E33462,19,4,1,misalign_0,77
E33462,19,4,1,misalign_-10,73
E33462,19,4,1,misalign_-20,60
